Epoch 1, Train Loss: 14.9397, Valid Loss: 10.3519, SSIM MAE: 599.6464, Size MAE: 99.9446, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 136, Train Loss: 3.0143, Valid Loss: 1.9088, SSIM MAE: 76.1407, Size MAE: 53.4849, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 137, Train Loss: 3.0354, Valid Loss: 1.8869, SSIM MAE: 74.4018, Size MAE: 53.2433, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 138, Train Loss: 3.0255, Valid Loss: 2.0429, SSIM MAE: 81.5371, Size MAE: 53.7061, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 139, Train Loss: 3.0117, Valid Loss: 1.8482, SSIM MAE: 72.4172, Size MAE: 53.1248, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 140, Train Loss: 3.0144, Valid Loss: 1.9017, SSIM MAE: 75.5255, Size MAE: 53.2719, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 141, Train Loss: 3.0646, Valid Loss: 1.9508, SSIM MAE: 77.8356, Size MAE: 53.3114, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 142, Train Loss: 2.9796, Valid Loss: 1.7975, SSIM MAE: 69.1626, Size MAE: 52.9854, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 143, Train Loss: 2.9524, Valid Loss: 1.8454, SSIM MAE: 72.0982, Size MAE: 53.3260, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 144, Train Loss: 2.9651, Valid Loss: 1.8008, SSIM MAE: 68.0481, Size MAE: 52.9956, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 145, Train Loss: 2.9909, Valid Loss: 1.8602, SSIM MAE: 73.4876, Size MAE: 53.3315, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 146, Train Loss: 3.0265, Valid Loss: 1.8868, SSIM MAE: 72.4031, Size MAE: 53.0573, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 147, Train Loss: 3.0117, Valid Loss: 1.9290, SSIM MAE: 76.8787, Size MAE: 53.4268, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 148, Train Loss: 3.0429, Valid Loss: 1.9549, SSIM MAE: 78.8202, Size MAE: 53.5437, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 149, Train Loss: 2.9974, Valid Loss: 1.8322, SSIM MAE: 71.2973, Size MAE: 53.0950, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 150, Train Loss: 3.0020, Valid Loss: 1.8846, SSIM MAE: 74.2184, Size MAE: 53.2640, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 151, Train Loss: 2.9786, Valid Loss: 1.9568, SSIM MAE: 77.4524, Size MAE: 53.3501, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 152, Train Loss: 3.0184, Valid Loss: 1.8905, SSIM MAE: 74.7221, Size MAE: 53.1303, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 153, Train Loss: 3.0509, Valid Loss: 1.9571, SSIM MAE: 78.4911, Size MAE: 53.4995, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 154, Train Loss: 3.0193, Valid Loss: 1.8557, SSIM MAE: 73.0553, Size MAE: 53.3216, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 155, Train Loss: 2.9818, Valid Loss: 1.9396, SSIM MAE: 77.5326, Size MAE: 53.5638, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 156, Train Loss: 3.0356, Valid Loss: 1.8854, SSIM MAE: 74.8256, Size MAE: 53.4550, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 157, Train Loss: 2.9794, Valid Loss: 1.9171, SSIM MAE: 76.6360, Size MAE: 53.5272, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 158, Train Loss: 2.9656, Valid Loss: 1.9228, SSIM MAE: 77.3002, Size MAE: 53.6574, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 159, Train Loss: 2.9843, Valid Loss: 1.8983, SSIM MAE: 75.5956, Size MAE: 53.2911, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 160, Train Loss: 2.9643, Valid Loss: 1.8635, SSIM MAE: 71.1953, Size MAE: 53.0805, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 161, Train Loss: 3.0353, Valid Loss: 1.9035, SSIM MAE: 76.4917, Size MAE: 53.5488, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 162, Train Loss: 3.0115, Valid Loss: 1.9697, SSIM MAE: 78.5979, Size MAE: 53.6214, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 163, Train Loss: 3.0027, Valid Loss: 2.0133, SSIM MAE: 80.9339, Size MAE: 53.5994, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 164, Train Loss: 2.9837, Valid Loss: 1.9140, SSIM MAE: 75.8433, Size MAE: 53.2329, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 165, Train Loss: 2.9902, Valid Loss: 1.9279, SSIM MAE: 77.0527, Size MAE: 53.4289, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 166, Train Loss: 2.9648, Valid Loss: 1.7972, SSIM MAE: 69.1523, Size MAE: 52.9411, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 167, Train Loss: 3.0298, Valid Loss: 1.9039, SSIM MAE: 75.8643, Size MAE: 53.2415, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 168, Train Loss: 2.9987, Valid Loss: 1.8976, SSIM MAE: 74.9096, Size MAE: 53.2459, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 169, Train Loss: 3.0070, Valid Loss: 1.8431, SSIM MAE: 72.7103, Size MAE: 53.1529, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 170, Train Loss: 3.0245, Valid Loss: 1.8905, SSIM MAE: 75.5969, Size MAE: 53.3482, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 171, Train Loss: 2.9693, Valid Loss: 1.9573, SSIM MAE: 79.2403, Size MAE: 53.5985, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 172, Train Loss: 3.0341, Valid Loss: 1.9489, SSIM MAE: 78.3364, Size MAE: 53.6604, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 173, Train Loss: 2.9795, Valid Loss: 2.0373, SSIM MAE: 83.6092, Size MAE: 54.0490, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 174, Train Loss: 2.9683, Valid Loss: 1.9400, SSIM MAE: 78.1399, Size MAE: 53.5234, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 175, Train Loss: 3.0209, Valid Loss: 1.9734, SSIM MAE: 80.9550, Size MAE: 53.5675, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 176, Train Loss: 3.0183, Valid Loss: 1.9204, SSIM MAE: 76.1658, Size MAE: 53.2522, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 177, Train Loss: 3.0062, Valid Loss: 1.9420, SSIM MAE: 77.5870, Size MAE: 53.3455, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 178, Train Loss: 2.9924, Valid Loss: 1.9639, SSIM MAE: 77.4861, Size MAE: 53.3758, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 179, Train Loss: 2.9912, Valid Loss: 2.0184, SSIM MAE: 81.4512, Size MAE: 53.6615, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 180, Train Loss: 3.0084, Valid Loss: 1.9128, SSIM MAE: 75.9545, Size MAE: 53.2780, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 181, Train Loss: 3.0045, Valid Loss: 2.0062, SSIM MAE: 82.9750, Size MAE: 53.7996, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 182, Train Loss: 2.9796, Valid Loss: 1.9213, SSIM MAE: 76.3698, Size MAE: 53.2406, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 183, Train Loss: 2.9857, Valid Loss: 1.8721, SSIM MAE: 72.6147, Size MAE: 53.2237, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 184, Train Loss: 2.9948, Valid Loss: 1.9479, SSIM MAE: 77.9335, Size MAE: 53.4846, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 185, Train Loss: 2.9309, Valid Loss: 2.0080, SSIM MAE: 81.9596, Size MAE: 53.4620, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 186, Train Loss: 3.0005, Valid Loss: 1.8647, SSIM MAE: 72.3723, Size MAE: 53.1974, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 187, Train Loss: 2.9837, Valid Loss: 1.9696, SSIM MAE: 80.1787, Size MAE: 53.5989, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 188, Train Loss: 2.9673, Valid Loss: 1.9682, SSIM MAE: 79.1107, Size MAE: 53.6127, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 189, Train Loss: 3.0037, Valid Loss: 1.9436, SSIM MAE: 75.7962, Size MAE: 53.4107, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 190, Train Loss: 3.0029, Valid Loss: 2.0058, SSIM MAE: 81.2379, Size MAE: 53.8276, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 191, Train Loss: 2.9810, Valid Loss: 1.9691, SSIM MAE: 77.7340, Size MAE: 53.5718, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 192, Train Loss: 3.0049, Valid Loss: 1.9689, SSIM MAE: 78.4538, Size MAE: 53.4930, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 193, Train Loss: 2.9927, Valid Loss: 1.9791, SSIM MAE: 80.8836, Size MAE: 53.5225, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 194, Train Loss: 2.9589, Valid Loss: 2.0338, SSIM MAE: 83.3969, Size MAE: 53.7131, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 195, Train Loss: 2.9851, Valid Loss: 2.1237, SSIM MAE: 85.7255, Size MAE: 53.9750, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 196, Train Loss: 2.9693, Valid Loss: 2.0059, SSIM MAE: 82.8105, Size MAE: 53.8680, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 197, Train Loss: 2.9890, Valid Loss: 2.0397, SSIM MAE: 83.6582, Size MAE: 53.7228, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 198, Train Loss: 3.0046, Valid Loss: 1.9279, SSIM MAE: 77.3992, Size MAE: 53.5711, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 199, Train Loss: 2.9682, Valid Loss: 2.0607, SSIM MAE: 85.0841, Size MAE: 54.0787, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 200, Train Loss: 3.0039, Valid Loss: 2.0075, SSIM MAE: 81.6284, Size MAE: 53.6368, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 201, Train Loss: 2.9761, Valid Loss: 2.0418, SSIM MAE: 83.7595, Size MAE: 53.6725, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 202, Train Loss: 2.9802, Valid Loss: 1.9946, SSIM MAE: 80.8983, Size MAE: 53.7750, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 203, Train Loss: 2.9478, Valid Loss: 2.1039, SSIM MAE: 88.0271, Size MAE: 54.1543, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 204, Train Loss: 3.0076, Valid Loss: 2.0980, SSIM MAE: 88.0930, Size MAE: 53.8838, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 205, Train Loss: 2.9826, Valid Loss: 2.0337, SSIM MAE: 84.3236, Size MAE: 53.7207, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 206, Train Loss: 2.9702, Valid Loss: 1.9883, SSIM MAE: 80.7642, Size MAE: 53.5653, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 207, Train Loss: 3.0136, Valid Loss: 2.0793, SSIM MAE: 85.2927, Size MAE: 53.7615, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 208, Train Loss: 3.0012, Valid Loss: 1.9627, SSIM MAE: 76.3431, Size MAE: 53.2552, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 209, Train Loss: 2.9784, Valid Loss: 2.0253, SSIM MAE: 81.4639, Size MAE: 53.8500, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 210, Train Loss: 2.9766, Valid Loss: 2.1114, SSIM MAE: 88.2422, Size MAE: 54.3272, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 211, Train Loss: 3.0042, Valid Loss: 2.0244, SSIM MAE: 83.5304, Size MAE: 53.9016, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 212, Train Loss: 3.0339, Valid Loss: 2.1199, SSIM MAE: 88.8437, Size MAE: 54.0913, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 213, Train Loss: 3.0330, Valid Loss: 2.0063, SSIM MAE: 80.3977, Size MAE: 53.7404, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 214, Train Loss: 2.9994, Valid Loss: 1.9577, SSIM MAE: 79.4068, Size MAE: 53.9100, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 215, Train Loss: 2.9163, Valid Loss: 2.1056, SSIM MAE: 86.9919, Size MAE: 53.9936, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 216, Train Loss: 2.9137, Valid Loss: 2.1350, SSIM MAE: 87.7866, Size MAE: 54.0633, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 217, Train Loss: 2.9985, Valid Loss: 2.1259, SSIM MAE: 89.5261, Size MAE: 54.0715, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 218, Train Loss: 3.0040, Valid Loss: 2.0760, SSIM MAE: 86.6521, Size MAE: 54.0525, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 219, Train Loss: 2.9433, Valid Loss: 2.0523, SSIM MAE: 84.1453, Size MAE: 53.8752, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 220, Train Loss: 3.0358, Valid Loss: 2.1267, SSIM MAE: 90.0802, Size MAE: 54.4637, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 221, Train Loss: 2.9713, Valid Loss: 2.1235, SSIM MAE: 87.7633, Size MAE: 54.2418, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 222, Train Loss: 2.9628, Valid Loss: 2.0782, SSIM MAE: 85.3145, Size MAE: 53.8190, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 223, Train Loss: 3.0134, Valid Loss: 2.1612, SSIM MAE: 90.7911, Size MAE: 54.2651, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 224, Train Loss: 2.9461, Valid Loss: 2.0903, SSIM MAE: 87.4521, Size MAE: 54.0488, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 225, Train Loss: 2.9764, Valid Loss: 2.1554, SSIM MAE: 91.9747, Size MAE: 54.2920, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 226, Train Loss: 2.9378, Valid Loss: 2.0199, SSIM MAE: 82.5521, Size MAE: 53.6913, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 227, Train Loss: 2.9711, Valid Loss: 2.0407, SSIM MAE: 82.6391, Size MAE: 53.7550, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 228, Train Loss: 2.9964, Valid Loss: 2.1062, SSIM MAE: 87.5205, Size MAE: 54.0048, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 229, Train Loss: 3.0095, Valid Loss: 2.0928, SSIM MAE: 86.1704, Size MAE: 53.9467, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 230, Train Loss: 2.9348, Valid Loss: 2.0734, SSIM MAE: 84.4052, Size MAE: 53.9123, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 231, Train Loss: 2.9807, Valid Loss: 2.1484, SSIM MAE: 91.6063, Size MAE: 54.4378, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 232, Train Loss: 3.0181, Valid Loss: 2.1078, SSIM MAE: 87.0339, Size MAE: 54.0870, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 233, Train Loss: 2.9764, Valid Loss: 1.9751, SSIM MAE: 80.2847, Size MAE: 53.6796, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 234, Train Loss: 2.9808, Valid Loss: 2.0993, SSIM MAE: 87.3035, Size MAE: 53.9595, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 235, Train Loss: 2.9535, Valid Loss: 1.9723, SSIM MAE: 79.6572, Size MAE: 53.5393, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 236, Train Loss: 2.9971, Valid Loss: 2.0561, SSIM MAE: 85.6903, Size MAE: 53.9168, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 237, Train Loss: 2.9630, Valid Loss: 2.2785, SSIM MAE: 96.9387, Size MAE: 54.5737, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 238, Train Loss: 2.9888, Valid Loss: 2.0805, SSIM MAE: 85.8127, Size MAE: 53.9425, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 239, Train Loss: 2.9079, Valid Loss: 2.1775, SSIM MAE: 91.6137, Size MAE: 54.3924, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 240, Train Loss: 2.9579, Valid Loss: 2.1666, SSIM MAE: 92.8463, Size MAE: 54.1971, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 241, Train Loss: 3.0103, Valid Loss: 2.1383, SSIM MAE: 89.9021, Size MAE: 54.3311, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 242, Train Loss: 2.9788, Valid Loss: 2.0086, SSIM MAE: 83.0933, Size MAE: 53.7828, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 243, Train Loss: 2.9774, Valid Loss: 2.2294, SSIM MAE: 94.3212, Size MAE: 54.3117, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 244, Train Loss: 2.9680, Valid Loss: 2.2232, SSIM MAE: 93.4672, Size MAE: 54.3760, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 245, Train Loss: 2.9830, Valid Loss: 2.1390, SSIM MAE: 91.2225, Size MAE: 54.3223, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 246, Train Loss: 3.0105, Valid Loss: 2.1935, SSIM MAE: 94.8987, Size MAE: 54.3453, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 247, Train Loss: 2.9698, Valid Loss: 2.2405, SSIM MAE: 96.8336, Size MAE: 54.5269, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 248, Train Loss: 2.9476, Valid Loss: 2.1857, SSIM MAE: 93.0673, Size MAE: 54.1844, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 249, Train Loss: 2.9450, Valid Loss: 2.1384, SSIM MAE: 90.2771, Size MAE: 54.1656, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 250, Train Loss: 2.9816, Valid Loss: 2.2751, SSIM MAE: 97.7448, Size MAE: 54.6095, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 251, Train Loss: 2.9606, Valid Loss: 2.2486, SSIM MAE: 96.9770, Size MAE: 54.6838, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 252, Train Loss: 2.9958, Valid Loss: 2.1115, SSIM MAE: 88.9359, Size MAE: 54.1249, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 253, Train Loss: 2.9585, Valid Loss: 2.0629, SSIM MAE: 86.4708, Size MAE: 54.0354, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 254, Train Loss: 2.9918, Valid Loss: 2.2301, SSIM MAE: 95.4196, Size MAE: 54.6080, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 255, Train Loss: 2.9017, Valid Loss: 2.1813, SSIM MAE: 90.4992, Size MAE: 54.2427, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 256, Train Loss: 2.9619, Valid Loss: 2.1479, SSIM MAE: 90.2475, Size MAE: 54.1951, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 257, Train Loss: 2.9699, Valid Loss: 2.1803, SSIM MAE: 92.1839, Size MAE: 54.5534, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 258, Train Loss: 2.9462, Valid Loss: 2.2121, SSIM MAE: 94.7635, Size MAE: 54.6025, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 259, Train Loss: 2.9493, Valid Loss: 2.1778, SSIM MAE: 92.0573, Size MAE: 54.3051, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 260, Train Loss: 2.9552, Valid Loss: 2.1865, SSIM MAE: 93.0876, Size MAE: 54.4587, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 261, Train Loss: 2.9914, Valid Loss: 2.1774, SSIM MAE: 92.8503, Size MAE: 54.5179, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 262, Train Loss: 2.9756, Valid Loss: 2.1531, SSIM MAE: 90.5264, Size MAE: 54.1037, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 263, Train Loss: 2.9505, Valid Loss: 2.2149, SSIM MAE: 94.7414, Size MAE: 54.7790, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 264, Train Loss: 2.9559, Valid Loss: 2.2530, SSIM MAE: 95.9548, Size MAE: 54.5931, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 265, Train Loss: 2.9610, Valid Loss: 2.1744, SSIM MAE: 92.3805, Size MAE: 54.4130, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 266, Train Loss: 2.9253, Valid Loss: 2.1718, SSIM MAE: 90.2934, Size MAE: 54.1878, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 267, Train Loss: 2.9411, Valid Loss: 2.1521, SSIM MAE: 91.4835, Size MAE: 54.3830, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 268, Train Loss: 3.0072, Valid Loss: 2.3171, SSIM MAE: 100.9333, Size MAE: 55.1775, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 269, Train Loss: 2.9432, Valid Loss: 2.1783, SSIM MAE: 93.0967, Size MAE: 54.3318, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 270, Train Loss: 2.9657, Valid Loss: 2.2961, SSIM MAE: 100.7321, Size MAE: 54.9829, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 271, Train Loss: 2.9983, Valid Loss: 2.2844, SSIM MAE: 100.9315, Size MAE: 55.0459, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
Epoch 272, Train Loss: 2.9502, Valid Loss: 2.2201, SSIM MAE: 95.9115, Size MAE: 54.6090, Best Vloss: 1.4266, Best SSIM MAE: 46.047184, Best Size MAE: 51.618225
